loan_id,user_id,loan_amount,origination_date,term_months
7463,2702,15000,2024-12-05,36
7464,4045,15000,2024-04-22,24
7465,34,15000,2024-12-05,12
7466,2146,10000,2024-05-09,24
7467,6460,10000,2024-04-10,12
7468,7488,10000,2024-01-27,12
7469,9472,5000,2024-01-18,36
7470,5674,25000,2024-07-23,24
7471,405,25000,2024-07-28,36
7472,4712,25000,2024-01-11,24
7473,1925,5000,2024-01-04,24
7474,7622,15000,2024-04-12,36
7475,882,15000,2024-07-23,36
7476,6024,15000,2024-03-23,12
7477,2903,10000,2024-02-12,12
7478,9790,5000,2024-09-08,12
7479,1246,25000,2024-02-08,36
7480,8632,15000,2024-11-10,24
7481,5368,25000,2024-06-01,12
7482,116,15000,2024-11-30,36
7483,4501,25000,2024-08-30,12
7484,9471,10000,2024-03-24,24
7485,297,5000,2024-12-02,36
7486,7693,15000,2024-02-24,36
7487,2949,15000,2024-11-16,24
7488,8128,15000,2024-04-02,36
7489,2606,15000,2024-04-17,36
7490,6478,5000,2024-12-04,36
7491,7922,5000,2024-12-15,12
7492,1095,15000,2024-08-07,24
7493,5102,25000,2024-02-06,12
7494,1075,10000,2024-08-21,24
7495,16,15000,2024-05-01,36
7496,1528,10000,2024-03-15,24
7497,8243,25000,2024-07-26,36
7498,3200,15000,2024-12-03,36
7499,9796,15000,2024-11-05,24
7500,7801,10000,2024-03-13,36
7501,1993,15000,2024-03-31,12
7502,2954,25000,2024-11-03,24
7503,6472,5000,2024-10-20,24
7504,5823,10000,2024-10-26,24
7505,932,5000,2024-12-08,36
7506,2016,10000,2024-08-22,12
7507,6445,5000,2024-11-13,24
7508,7419,25000,2024-08-01,36
7509,6406,25000,2024-03-08,12
7510,2139,15000,2024-08-11,36
7511,4290,25000,2024-08-03,36
7512,3401,25000,2024-06-14,12
7513,9280,15000,2024-03-01,36
7514,8418,10000,2024-10-10,12
7515,8637,25000,2024-03-10,24
7516,1903,25000,2024-12-18,24
7517,3604,5000,2024-01-31,12
7518,9675,25000,2024-07-03,36
7519,5453,15000,2024-05-06,24
7520,8437,25000,2024-05-17,12
7521,4049,5000,2024-05-19,12
7522,805,25000,2024-09-19,36
7523,8044,5000,2024-03-28,36
7524,9124,25000,2024-06-04,24
7525,1761,10000,2024-11-26,24
7526,6306,15000,2024-10-02,24
7527,7999,25000,2024-04-29,36
7528,8217,10000,2024-11-16,24
7529,4396,10000,2024-06-12,12
7530,5345,15000,2024-11-21,12
7531,8266,5000,2024-05-17,24
7532,7882,10000,2024-08-18,36
7533,7983,15000,2024-10-26,24
7534,7457,25000,2024-07-20,12
7535,4188,5000,2024-03-30,24
7536,1411,5000,2024-08-20,12
7537,3613,5000,2024-03-14,36
7538,7340,10000,2024-10-15,12
7539,4781,10000,2024-06-13,24
7540,4468,15000,2024-05-20,36
7541,5356,5000,2024-12-23,36
7542,9258,5000,2024-12-15,36
7543,3996,15000,2024-03-28,24
7544,6869,25000,2024-12-19,12
7545,8803,5000,2024-10-19,24
7546,7646,5000,2024-01-19,12
7547,4216,15000,2024-11-17,36
7548,1839,15000,2024-01-30,12
7549,5649,10000,2024-08-01,36
7550,6685,25000,2024-09-08,36
7551,6945,10000,2024-06-16,36
7552,7296,10000,2024-05-22,36
7553,3574,15000,2024-07-16,24
7554,7615,10000,2024-12-21,12
7555,5700,25000,2024-12-29,24
7556,8186,5000,2024-12-01,36
7557,7153,10000,2024-03-25,12
7558,6183,10000,2024-12-19,12
7559,473,10000,2024-04-13,12
7560,9349,25000,2024-04-27,24
7561,4420,25000,2024-02-07,12
7562,8244,25000,2024-05-15,12
7563,7092,15000,2024-03-16,12
7564,9620,5000,2024-10-21,12
7565,5879,15000,2024-11-11,36
7566,6661,5000,2024-04-18,12
7567,4456,10000,2024-02-25,36
7568,5780,25000,2024-01-18,12
7569,7405,25000,2024-04-13,12
7570,68,25000,2024-05-28,24
7571,9366,10000,2024-08-06,24
7572,4577,5000,2024-01-06,24
7573,6057,15000,2024-06-07,12
7574,8453,15000,2024-04-07,36
7575,1650,10000,2024-11-22,24
7576,677,5000,2024-09-07,24
7577,7224,25000,2024-03-01,12
7578,6552,5000,2024-03-08,24
7579,3940,5000,2024-09-09,12
7580,4339,25000,2024-11-12,36
7581,6658,5000,2024-04-21,12
7582,9871,10000,2024-01-17,36
7583,9385,15000,2024-06-05,36
7584,666,10000,2024-03-07,12
7585,4863,5000,2024-11-10,12
7586,9794,25000,2024-01-03,36
7587,1910,15000,2024-04-12,24
7588,7453,10000,2024-06-03,12
7589,6598,5000,2024-01-01,12
7590,188,25000,2024-11-30,12
7591,8897,10000,2024-11-29,36
7592,7691,5000,2024-01-04,24
7593,9559,25000,2024-07-21,12
7594,7391,10000,2024-02-02,12
7595,335,25000,2024-01-11,24
7596,6601,10000,2024-07-22,36
7597,7616,10000,2024-07-25,12
7598,356,5000,2024-07-03,12
7599,1923,15000,2024-06-02,36
7600,4328,15000,2024-12-09,12
7601,3339,25000,2024-06-30,36
7602,796,25000,2024-06-03,24
7603,190,25000,2024-08-15,24
7604,7452,25000,2024-04-11,36
7605,9006,25000,2024-06-30,36
7606,2167,5000,2024-09-14,36
7607,9872,25000,2024-09-21,24
7608,2059,15000,2024-03-12,24
7609,6071,15000,2024-12-25,12
7610,4394,10000,2024-11-15,36
7611,9413,10000,2024-08-28,36
7612,9820,5000,2024-04-24,12
7613,2381,5000,2024-03-05,12
7614,9592,25000,2024-10-03,24
7615,8326,10000,2024-05-22,12
7616,5052,5000,2024-08-04,12
7617,2710,5000,2024-06-15,36
7618,1280,15000,2024-01-16,12
7619,553,5000,2024-02-04,36
7620,6332,5000,2024-10-05,36
7621,6873,10000,2024-05-19,36
7622,1154,25000,2024-08-27,12
7623,6920,25000,2024-11-03,12
7624,4159,5000,2024-10-01,36
7625,955,10000,2024-12-19,24
7626,5566,25000,2024-04-24,24
7627,6869,25000,2024-03-27,36
7628,236,5000,2024-05-18,24
7629,1109,25000,2024-02-12,12
7630,1797,25000,2024-12-19,36
7631,3474,15000,2024-03-09,12
7632,5286,10000,2024-06-13,24
7633,7396,5000,2024-06-01,24
7634,9583,5000,2024-05-31,12
7635,5530,15000,2024-04-15,24
7636,2212,5000,2024-10-16,24
7637,2642,15000,2024-12-03,12
7638,3229,10000,2024-12-24,12
7639,927,25000,2024-03-19,12
7640,5823,25000,2024-04-20,12
7641,2922,10000,2024-09-24,24
7642,3828,5000,2024-05-27,12
7643,7336,10000,2024-11-30,36
7644,8313,25000,2024-12-01,24
7645,966,15000,2024-11-12,24
7646,4214,15000,2024-03-11,12
7647,3720,5000,2024-08-28,24
7648,3914,25000,2024-08-15,12
7649,3180,15000,2024-05-29,24
7650,3371,15000,2024-03-13,12
7651,6819,15000,2024-01-17,24
7652,5907,5000,2024-04-06,36
7653,5139,25000,2024-09-14,12
7654,3092,10000,2024-09-19,12
7655,9969,15000,2024-08-10,36
7656,8964,10000,2024-01-14,12
7657,4657,10000,2024-09-16,24
7658,3578,5000,2024-06-21,24
7659,6298,5000,2024-07-09,24
7660,1539,10000,2024-09-22,36
7661,2868,5000,2024-02-14,36
7662,3550,10000,2024-08-03,24
7663,6528,15000,2024-10-26,36
7664,8996,25000,2024-07-01,12
7665,4777,10000,2024-05-25,36
7666,179,25000,2024-01-11,12
7667,8807,10000,2024-08-29,24
7668,1755,15000,2024-06-30,24
7669,7696,5000,2024-05-08,24
7670,8239,10000,2024-02-22,36
7671,8016,5000,2024-12-17,24
7672,6702,15000,2024-07-26,36
7673,6327,25000,2024-07-24,24
7674,6498,10000,2024-02-02,12
7675,2535,10000,2024-03-23,36
7676,8408,25000,2024-01-25,12
7677,2940,10000,2024-03-14,12
7678,5766,10000,2024-05-11,12
7679,2900,25000,2024-05-31,24
7680,2877,5000,2024-07-08,12
7681,9429,5000,2024-12-05,12
7682,1008,25000,2024-08-05,12
7683,4830,15000,2024-11-13,36
7684,6465,25000,2024-08-12,36
7685,8058,25000,2024-11-13,36
7686,2160,5000,2024-03-16,36
7687,3185,10000,2024-06-14,36
7688,8566,15000,2024-05-24,36
7689,1287,10000,2024-01-10,36
7690,8560,10000,2024-06-19,24
7691,4474,15000,2024-10-15,36
7692,4921,25000,2024-02-06,12
7693,3926,25000,2024-04-29,24
7694,4770,10000,2024-06-22,36
7695,3117,10000,2024-12-30,36
7696,1295,15000,2024-02-07,12
7697,3977,5000,2024-01-21,12
7698,6866,15000,2024-06-09,12
7699,6391,15000,2024-08-05,24
7700,174,15000,2024-08-31,24
7701,7326,5000,2024-02-12,24
7702,7819,25000,2024-04-27,24
7703,4982,15000,2024-04-03,12
7704,3835,5000,2024-11-19,12
7705,2430,10000,2024-07-16,12
7706,6568,15000,2024-09-07,12
7707,8006,10000,2024-07-10,12
7708,7790,10000,2024-11-15,36
7709,7463,5000,2024-05-04,12
7710,8885,10000,2024-02-06,12
7711,874,10000,2024-03-19,36
7712,3097,15000,2024-04-13,24
7713,8950,10000,2024-05-30,12
7714,3625,15000,2024-08-21,36
7715,5554,10000,2024-03-13,36
7716,1566,25000,2024-02-03,36
7717,3117,25000,2024-12-28,36
7718,8501,5000,2024-06-10,24
7719,8346,10000,2024-07-26,24
7720,9159,5000,2024-09-16,24
7721,1164,15000,2024-12-02,12
7722,2817,15000,2024-07-22,36
7723,8577,10000,2024-07-15,12
7724,2796,10000,2024-08-17,36
7725,1057,25000,2024-04-09,36
7726,9924,15000,2024-04-03,24
7727,7346,15000,2024-03-03,24
7728,9862,15000,2024-11-29,12
7729,4077,5000,2024-07-12,36
7730,3775,10000,2024-10-10,36
7731,1460,15000,2024-10-03,12
7732,8134,15000,2024-07-25,24
7733,6,10000,2024-12-29,36
7734,4787,10000,2024-03-27,36
7735,6939,5000,2024-05-17,36
7736,9834,25000,2024-01-26,24
7737,8169,15000,2024-10-16,24
7738,8110,25000,2024-09-14,12
7739,3830,10000,2024-06-20,24
7740,7035,25000,2024-08-26,24
7741,5351,5000,2024-02-12,12
7742,5521,25000,2024-11-03,12
7743,6871,15000,2024-04-19,36
7744,4881,5000,2024-05-26,24
7745,8809,10000,2024-05-02,12
7746,9078,5000,2024-10-31,12
7747,2071,15000,2024-08-26,36
7748,6951,10000,2024-07-09,24
7749,161,25000,2024-04-25,36
7750,9410,15000,2024-06-05,24
7751,4179,5000,2024-11-27,12
7752,168,5000,2024-07-25,36
7753,3913,5000,2024-02-22,24
7754,2703,10000,2024-04-07,12
7755,2603,5000,2024-01-28,36
7756,4440,10000,2024-07-31,36
7757,4108,5000,2024-05-24,12
7758,3606,5000,2024-09-01,24
7759,9746,10000,2024-09-04,24
7760,450,10000,2024-12-03,36
7761,4670,10000,2024-01-24,12
7762,4028,15000,2024-09-09,24
7763,6735,25000,2024-12-09,24
7764,2538,5000,2024-11-27,24
7765,2710,15000,2024-02-05,36
7766,2958,25000,2024-07-15,36
7767,2665,5000,2024-07-02,36
7768,1790,5000,2024-03-07,24
7769,4103,5000,2024-02-02,12
7770,3235,25000,2024-06-15,12
7771,319,5000,2024-12-05,12
7772,2178,15000,2024-07-04,36
7773,429,5000,2024-01-12,24
7774,901,15000,2024-09-01,24
7775,9813,10000,2024-03-24,12
7776,7423,25000,2024-12-02,24
7777,749,15000,2024-02-12,12
7778,6145,5000,2024-04-16,36
7779,4873,15000,2024-01-13,12
7780,4290,15000,2024-12-04,36
7781,7532,10000,2024-03-30,24
7782,1028,25000,2024-04-25,24
7783,1141,10000,2024-04-15,36
7784,8101,25000,2024-06-21,24
7785,8430,10000,2024-12-10,36
7786,4826,25000,2024-01-23,12
7787,4554,5000,2024-10-17,36
7788,1755,15000,2024-08-28,12
7789,6993,15000,2024-04-05,24
7790,1611,10000,2024-11-05,12
7791,4440,5000,2024-05-04,12
7792,9680,5000,2024-08-21,24
7793,4759,5000,2024-06-25,24
7794,6520,10000,2024-03-10,12
7795,246,25000,2024-07-24,36
7796,9470,5000,2024-08-20,12
7797,6843,5000,2024-04-29,24
7798,7059,25000,2024-10-19,36
7799,1557,25000,2024-04-28,12
7800,1558,5000,2024-01-22,24
7801,2223,10000,2024-09-05,36
7802,2333,10000,2024-07-30,24
7803,8497,15000,2024-07-03,36
7804,8985,15000,2024-11-22,12
7805,8599,15000,2024-07-06,36
7806,2967,10000,2024-07-01,36
7807,4003,15000,2024-02-10,12
7808,1361,5000,2024-01-28,36
7809,9246,10000,2024-10-13,12
7810,440,10000,2024-01-21,24
7811,4354,15000,2024-03-14,24
7812,783,5000,2024-11-02,24
7813,2611,5000,2024-02-05,12
7814,234,10000,2024-01-19,12
7815,6667,10000,2024-09-18,12
7816,4489,15000,2024-06-24,12
7817,8654,5000,2024-01-15,24
7818,1752,10000,2024-04-19,12
7819,839,25000,2024-04-18,24
7820,3210,5000,2024-05-03,36
7821,2785,25000,2024-10-31,36
7822,5595,10000,2024-01-18,24
7823,1352,15000,2024-03-24,36
7824,206,10000,2024-07-11,24
7825,1095,10000,2024-07-06,12
7826,185,25000,2024-06-12,24
7827,6746,10000,2024-07-28,12
7828,6903,15000,2024-01-20,36
7829,5503,25000,2024-09-07,24
7830,6689,25000,2024-04-22,12
7831,5779,15000,2024-11-12,24
7832,2730,25000,2024-12-22,24
7833,7894,15000,2024-11-10,24
7834,314,25000,2024-05-29,36
7835,8420,10000,2024-11-19,12
7836,6802,10000,2024-09-16,36
7837,3094,5000,2024-03-23,12
7838,4096,25000,2024-11-09,24
7839,2740,15000,2024-02-27,36
7840,927,15000,2024-02-23,12
7841,3337,25000,2024-01-28,12
7842,3122,10000,2024-12-26,36
7843,6886,15000,2024-07-23,12
7844,7543,5000,2024-02-26,12
7845,2356,15000,2024-03-04,24
7846,8729,15000,2024-04-01,12
7847,7375,15000,2024-10-12,12
7848,4171,5000,2024-12-07,36
7849,5773,5000,2024-01-23,12
7850,9634,15000,2024-01-18,24
7851,3400,5000,2024-09-10,36
7852,5696,10000,2024-03-21,36
7853,6738,15000,2024-06-30,12
7854,7930,5000,2024-12-16,36
7855,609,5000,2024-05-15,36
7856,612,5000,2024-04-16,36
7857,1021,10000,2024-05-13,24
7858,241,5000,2024-07-18,24
7859,2053,25000,2024-09-10,12
7860,5335,25000,2024-10-22,24
7861,1603,10000,2024-06-27,12
7862,4490,10000,2024-02-16,36
7863,9607,5000,2024-08-10,24
7864,369,10000,2024-04-24,24
7865,2077,5000,2024-11-21,24
7866,9639,5000,2024-07-14,24
7867,7110,5000,2024-09-05,36
7868,8201,25000,2024-08-13,36
7869,3517,25000,2024-10-09,24
7870,4430,15000,2024-02-23,36
7871,5046,10000,2024-05-21,36
7872,8585,25000,2024-08-20,36
7873,1852,10000,2024-05-29,12
7874,5428,5000,2024-07-15,24
7875,8971,10000,2024-02-25,12
7876,3432,5000,2024-12-29,12
7877,9891,10000,2024-07-28,36
7878,4483,25000,2024-11-11,12
7879,6253,10000,2024-02-20,36
7880,6483,5000,2024-05-07,36
7881,3272,25000,2024-09-13,12
7882,3509,5000,2024-01-12,24
7883,6977,5000,2024-01-24,24
7884,3893,25000,2024-05-05,36
7885,3112,10000,2024-11-26,12
7886,4318,15000,2024-06-19,24
7887,1867,15000,2024-04-14,12
7888,9245,10000,2024-08-08,12
7889,927,10000,2024-02-26,12
7890,3773,25000,2024-05-28,36
7891,5928,5000,2024-02-09,36
7892,2096,25000,2024-02-02,36
7893,9019,25000,2024-06-09,24
7894,4696,5000,2024-04-17,12
7895,770,5000,2024-03-05,36
7896,6715,10000,2024-03-16,12
7897,8649,5000,2024-02-15,12
7898,9265,5000,2024-12-29,36
7899,2776,10000,2024-08-22,24
7900,5368,25000,2024-04-23,36
7901,6434,15000,2024-11-03,12
7902,4631,5000,2024-05-03,12
7903,7699,25000,2024-10-12,24
7904,5503,25000,2024-05-22,36
7905,2972,15000,2024-05-16,12
7906,4401,5000,2024-09-03,12
7907,1643,25000,2024-10-14,12
7908,1018,25000,2024-03-12,12
7909,4043,5000,2024-10-09,36
7910,9656,5000,2024-02-11,36
7911,1512,25000,2024-09-20,36
7912,5618,10000,2024-08-08,36
7913,6276,10000,2024-09-23,36
7914,4472,25000,2024-08-30,24
7915,1722,5000,2024-02-13,36
7916,687,5000,2024-10-15,12
7917,4467,10000,2024-03-07,36
7918,4251,10000,2024-11-06,24
7919,6389,15000,2024-09-25,12
7920,3278,10000,2024-02-05,24
7921,5956,5000,2024-03-27,12
7922,3500,10000,2024-01-26,12
7923,1445,25000,2024-10-20,36
7924,8280,15000,2024-04-09,24
7925,1530,15000,2024-05-30,24
7926,3186,5000,2024-05-15,12
7927,13,25000,2024-09-26,36
7928,5277,10000,2024-10-06,12
7929,8512,15000,2024-04-10,24
7930,4388,15000,2024-06-01,12
7931,4869,25000,2024-04-27,36
7932,9876,15000,2024-08-26,24
7933,5597,25000,2024-01-17,12
7934,5771,5000,2024-05-11,36
7935,4254,15000,2024-09-07,24
7936,8576,10000,2024-03-25,36
7937,6200,25000,2024-07-30,12
7938,1097,5000,2024-12-30,24
7939,970,10000,2024-04-14,36
7940,6904,25000,2024-12-02,24
7941,2521,10000,2024-04-08,12
7942,3252,15000,2024-02-10,12
7943,194,5000,2024-02-29,36
7944,7552,25000,2024-03-27,24
7945,1253,25000,2024-02-12,12
7946,795,5000,2024-11-03,36
7947,1627,10000,2024-01-21,36
7948,5191,5000,2024-05-31,36
7949,8283,5000,2024-05-01,24
7950,7244,5000,2024-06-20,12
7951,7365,5000,2024-07-29,12
7952,4173,15000,2024-05-12,24
7953,1321,25000,2024-10-26,12
7954,3460,10000,2024-08-06,36
7955,2370,10000,2024-11-29,36
7956,2469,5000,2024-03-05,24
7957,9850,5000,2024-06-07,36
7958,4038,10000,2024-10-27,12
7959,346,10000,2024-04-23,12
7960,1665,15000,2024-03-14,24
7961,3874,5000,2024-11-06,36
7962,650,10000,2024-02-29,12
7963,5381,25000,2024-09-10,12
7964,7852,15000,2024-08-30,12
7965,6293,15000,2024-04-24,36
7966,1913,5000,2024-10-21,12
7967,7197,15000,2024-04-13,36
7968,6096,15000,2024-02-17,12
7969,8051,25000,2024-03-20,36
7970,8059,15000,2024-01-27,12
7971,5681,25000,2024-09-28,36
7972,3261,15000,2024-08-20,24
7973,2113,15000,2024-09-10,24
7974,9675,5000,2024-12-30,24
7975,8868,5000,2024-12-12,12
7976,476,5000,2024-05-16,36
7977,326,5000,2024-06-01,12
7978,7687,10000,2024-12-09,36
7979,3264,5000,2024-02-27,36
7980,8040,5000,2024-08-07,12
7981,2136,5000,2024-01-18,36
7982,4254,15000,2024-03-30,24
7983,9489,15000,2024-11-25,12
7984,5036,15000,2024-06-25,24
7985,8136,5000,2024-02-13,24
7986,282,25000,2024-07-21,24
7987,657,10000,2024-04-19,12
7988,2211,25000,2024-07-11,24
7989,9093,25000,2024-12-02,12
7990,7469,25000,2024-05-07,12
7991,144,25000,2024-01-10,24
7992,3370,10000,2024-11-14,36
7993,3934,25000,2024-04-03,36
7994,7356,5000,2024-10-28,12
7995,2536,25000,2024-08-12,24
7996,9606,10000,2024-09-14,12
7997,9236,10000,2024-08-11,36
7998,650,25000,2024-09-15,12
7999,4761,5000,2024-02-05,12
8000,3292,25000,2024-09-17,36
8001,7122,15000,2024-10-02,24
8002,8365,10000,2024-09-15,36
8003,3022,25000,2024-09-15,24
8004,2049,15000,2024-12-21,24
8005,5324,5000,2024-11-21,36
8006,1895,15000,2024-08-15,12
8007,5321,10000,2024-03-28,12
8008,3977,15000,2024-10-29,36
8009,409,15000,2024-04-11,24
8010,3376,15000,2024-10-19,36
8011,6888,5000,2024-01-08,12
8012,7900,5000,2024-04-11,12
8013,578,5000,2024-04-22,24
8014,8146,5000,2024-07-26,36
8015,4178,25000,2024-12-28,12
8016,603,15000,2024-02-14,36
8017,3756,10000,2024-01-10,36
8018,6691,15000,2024-12-07,36
8019,4070,25000,2024-08-19,24
8020,6321,15000,2024-08-20,12
8021,5335,15000,2024-12-08,24
8022,9180,10000,2024-06-17,12
8023,4237,10000,2024-09-24,12
8024,4235,10000,2024-08-24,36
8025,3119,15000,2024-09-20,36
8026,1084,25000,2024-10-27,12
8027,9780,5000,2024-03-28,36
8028,1085,5000,2024-06-02,36
8029,1750,15000,2024-12-07,36
8030,3167,5000,2024-04-16,24
8031,9848,5000,2024-08-04,24
8032,3547,15000,2024-06-07,12
8033,8232,15000,2024-11-07,36
8034,1351,25000,2024-12-19,36
8035,1995,5000,2024-02-06,36
8036,6581,15000,2024-03-12,24
8037,744,5000,2024-04-30,12
8038,3283,10000,2024-06-20,36
8039,4134,10000,2024-08-14,24
8040,6612,25000,2024-08-04,24
8041,9299,15000,2024-04-04,36
8042,3428,5000,2024-06-25,36
8043,8822,10000,2024-03-27,24
8044,4911,15000,2024-04-11,24
8045,3986,10000,2024-11-19,12
8046,5757,10000,2024-12-21,24
8047,7444,15000,2024-05-06,24
8048,492,10000,2024-03-10,12
8049,6442,15000,2024-08-10,24
8050,7977,25000,2024-09-16,24
8051,4154,15000,2024-10-03,12
8052,9675,10000,2024-10-24,12
8053,1950,10000,2024-03-24,36
8054,5494,5000,2024-05-13,24
8055,3134,25000,2024-09-11,36
8056,2135,10000,2024-01-11,12
8057,611,25000,2024-07-28,24
8058,7567,5000,2024-03-13,12
8059,9340,25000,2024-05-19,24
8060,6118,15000,2024-10-13,36
8061,4742,25000,2024-06-07,24
8062,2562,10000,2024-06-19,12
8063,7046,10000,2024-07-04,24
8064,829,15000,2024-02-19,36
8065,1696,10000,2024-09-03,36
8066,5775,5000,2024-12-19,36
8067,3466,10000,2024-07-26,12
8068,266,5000,2024-02-10,24
8069,1290,25000,2024-04-21,24
8070,5412,25000,2024-07-22,12
8071,473,10000,2024-07-23,36
8072,6543,10000,2024-06-20,12
8073,5193,15000,2024-05-06,24
8074,1897,25000,2024-03-06,24
8075,3155,5000,2024-09-27,24
8076,6318,15000,2024-02-03,24
8077,9082,15000,2024-07-16,24
8078,1612,25000,2024-02-13,36
8079,6435,15000,2024-09-09,12
8080,4477,5000,2024-06-09,36
8081,8378,15000,2024-11-30,24
8082,3334,5000,2024-12-20,36
8083,2227,5000,2024-12-13,12
8084,3214,10000,2024-12-27,24
8085,4016,25000,2024-04-27,36
8086,1292,25000,2024-10-22,12
8087,2518,25000,2024-09-18,36
8088,8050,25000,2024-03-15,36
8089,2155,5000,2024-01-14,12
8090,7605,25000,2024-01-05,24
8091,3103,25000,2024-10-27,36
8092,3619,5000,2024-07-05,24
8093,3844,10000,2024-07-19,12
8094,521,25000,2024-10-25,24
8095,1645,15000,2024-09-07,36
8096,655,10000,2024-06-03,36
8097,42,10000,2024-07-15,12
8098,3785,10000,2024-03-09,36
8099,3952,25000,2024-02-17,36
8100,5421,5000,2024-09-05,12
8101,1514,25000,2024-08-19,24
8102,4767,25000,2024-04-20,24
8103,3737,10000,2024-11-24,24
8104,9473,5000,2024-10-07,24
8105,4925,25000,2024-05-15,36
8106,7893,25000,2024-03-18,24
8107,8412,25000,2024-08-18,12
8108,4010,25000,2024-09-11,12
8109,4960,5000,2024-06-08,24
8110,1630,5000,2024-03-01,36
8111,7227,5000,2024-03-27,12
8112,3250,15000,2024-01-01,12
8113,461,5000,2024-04-20,36
8114,290,5000,2024-06-07,12
8115,9328,10000,2024-08-21,24
8116,224,25000,2024-03-10,24
8117,2446,25000,2024-12-29,24
8118,7328,10000,2024-03-21,36
8119,454,5000,2024-07-20,12
8120,2047,25000,2024-04-02,12
8121,5912,15000,2024-12-27,36
8122,8883,15000,2024-03-12,24
8123,5480,10000,2024-02-26,24
8124,9041,15000,2024-01-11,36
8125,3387,10000,2024-05-25,12
8126,4702,15000,2024-05-27,24
8127,4825,15000,2024-07-26,24
8128,6166,15000,2024-03-31,12
8129,2469,10000,2024-03-27,24
8130,6091,25000,2024-04-18,12
8131,9621,10000,2024-10-09,12
8132,5775,5000,2024-07-23,24
8133,2316,5000,2024-04-06,24
8134,3926,15000,2024-09-21,12
8135,739,15000,2024-09-25,36
8136,5226,25000,2024-09-20,36
8137,4752,25000,2024-04-23,24
8138,7797,25000,2024-11-07,12
8139,2219,15000,2024-08-06,12
8140,7916,10000,2024-08-20,12
8141,6544,15000,2024-04-06,36
8142,7107,5000,2024-01-07,24
8143,875,15000,2024-03-17,24
8144,8527,25000,2024-05-07,36
8145,5988,5000,2024-07-02,12
8146,1179,15000,2024-04-13,36
8147,630,25000,2024-03-24,36
8148,6520,15000,2024-10-19,24
8149,6015,15000,2024-03-04,36
8150,81,25000,2024-08-20,12
8151,910,5000,2024-01-17,36
8152,8642,5000,2024-04-02,12
